ID,Data,Cliente,Produto,Categoria,Quantidade,Preço,Estado
7360,2020-12-20,João Souza,Jaqueta,Roupas,249,252.92,RJ
7361,2020-02-28,João Souza,Perfume,Beleza,326,219.25,SP
7362,2022-01-13,Mariana Alves,Vassoura,Casa,306,27.98,PR
7363,2020-05-28,João Souza,Jaqueta,Roupas,3,344.86,BA
7364,2025-07-01,Carlos Pereira,Cortina,Casa,5,210.54,SP
7365,2024-05-05,Desconhecido,Vassoura,Casa,3,26.09,MG
7366,2020-10-17,Maria Oliveira,Shampoo,Eletrônicos,228,21.14,PR
7367,2025-04-10,Mariana Alves,Cortina,Casa,6,212.62,RJ
7368,2022-03-07,Mariana Alves,Laptop A,Eletrônicos,4,3765.14,MG
7369,2022-09-05,Desconhecido,Shampoo,Beleza,2,18.66,PR
7370,2025-01-07,João Souza,Cortina,Casa,3,207.42,RJ
7371,2025-09-19,Ana Silva,Panela,Casa,2,136.15,MG
7372,2023-06-19,Mariana Alves,Camiseta,Roupas,4,45.45,RJ
7373,2022-07-03,Ana Silva,Vassoura,Casa,5,24.31,MG
7374,2020-08-19,Carlos Pereira,Cortina,Casa,4,176.21,
7375,2025-01-26,Ana Silva,Shampoo,Beleza,5,17.15,RS
7376,2021-07-06,João Souza,Shampoo,Eletrônicos,4,21.14,BA
7377,2024-12-23,Carlos Pereira,Camiseta,Roupas,4,49.82,MG
7378,2025-08-24,João Souza,Shampoo,Beleza,5,22.23,RJ
7379,2024-09-06,Carlos Pereira,Cortina,Casa,3,210.4,BA
7380,2025-05-28,Mariana Alves,Shampoo,Beleza,4,19.37,RJ
7381,2025-04-17,Carlos Pereira,Calça Jeans,Roupas,3,126.4,RS
7382,2025-03-21,João Souza,Cortina,Casa,423,218.57,PR
7383,2024-08-23,Maria Oliveira,Camiseta,Roupas,6,44.11,RS
7384,2023-06-20,João Souza,Cortina,Casa,1,201.81,RS
7385,2021-12-28,Carlos Pereira,Calça Jeans,Roupas,4,110.17,PR
7386,2021-08-21,João Souza,Vassoura,Casa,4,26.25,
7387,2020-07-17,Mariana Alves,Camiseta,Roupas,3,39.8,RS
7388,2021-02-25,Maria Oliveira,Cortina,Casa,4,207.76,RJ
7389,2022-08-09,Ana Silva,Calça Jeans,Roupas,2,111.11,MG
7390,2023-03-20,Carlos Pereira,Perfume,Eletrônicos,1,199.66,SP
7391,2024-08-21,Mariana Alves,Panela,Casa,2,150.49,BA
7392,2022-05-08,Mariana Alves,Calça Jeans,Roupas,3,120.63,MG
7393,2023-08-18,João Souza,Cortina,Casa,3,217.46,BA
7394,2024-10-20,João Souza,Perfume,Beleza,1,240.31,RS
7395,2023-10-11,João Souza,Camiseta,Roupas,5,39.66,RS
7396,2021-09-09,Maria Oliveira,Perfume,Beleza,3,176.63,SP
7397,2023-02-16,Carlos Pereira,Perfume,Eletrônicos,5,178.55,SP
7398,2023-07-21,Desconhecido,Vassoura,Casa,4,24.76,PR
7399,2021-06-30,João Souza,Vassoura,Casa,3,24.14,SP
7400,2022-04-09,Maria Oliveira,Shampoo,Beleza,2,22.75,BA
7401,2020-12-29,Ana Silva,Perfume,Beleza,3,222.54,RS
7402,2021-10-20,Mariana Alves,Vassoura,Casa,388,24.04,RJ
7403,2025-05-25,Desconhecido,Laptop A,Eletrônicos,4,3571.31,PR
7404,2025-04-06,João Souza,Perfume,Beleza,4,223.82,PR
7405,2023-02-17,Mariana Alves,Vassoura,Casa,3,26.23,SP
7406,2024-08-19,Mariana Alves,Camiseta,Roupas,3,42.21,RS
7407,2021-09-26,Desconhecido,Perfume,Beleza,5,219.83,SP
7408,2021-12-20,João Souza,Vassoura,Casa,1,23.69,SP
7409,2024-05-23,Maria Oliveira,Jaqueta,Roupas,1,289.62,PR
7410,2022-10-23,Mariana Alves,Calça Jeans,Roupas,4,108.04,MG
7411,2024-02-16,Ana Silva,Vassoura,Casa,1,30.44,SP
7412,2023-07-27,Ana Silva,Camiseta,Roupas,3,45.14,SP
7413,2022-08-09,Carlos Pereira,Camiseta,Roupas,3,40.65,RJ
7414,2021-10-11,Carlos Pereira,Panela,Casa,4,121.86,MG
7415,2023-05-25,Maria Oliveira,Vassoura,Casa,2,26.56,
7416,2024-04-06,Carlos Pereira,Smartwatch Z,Eletrônicos,4,783.08,
7417,2025-08-25,Desconhecido,Fone X,Eletrônicos,3,163.02,RJ
7418,2021-08-28,Ana Silva,Cortina,Casa,3,207.1,SP
7419,2024-07-28,Carlos Pereira,Jaqueta,Roupas,2,317.61,RJ
7420,2023-05-05,Carlos Pereira,Shampoo,Eletrônicos,4,19.16,RJ
7421,2020-03-24,Maria Oliveira,Cortina,Casa,3,201.91,SP
7422,2023-03-31,Carlos Pereira,Shampoo,Beleza,251,21.58,MG
7423,2022-05-07,Carlos Pereira,Camiseta,Roupas,3,43.68,SP
7424,2023-04-17,Ana Silva,Smartwatch Z,Eletrônicos,1,660.61,SP
7425,2024-06-02,Mariana Alves,Shampoo,Eletrônicos,3,17.7,RJ
7426,2024-07-17,Mariana Alves,Perfume,Eletrônicos,3,217.94,RS
7427,2025-08-08,Mariana Alves,Fone X,Eletrônicos,3,133.46,MG
7428,2022-09-08,Desconhecido,Jaqueta,Roupas,3,308.08,SP
7429,2022-07-25,Ana Silva,Smartwatch Z,Eletrônicos,3,725.77,MG
7430,2022-08-20,Carlos Pereira,Laptop A,Eletrônicos,2,3401.18,BA
7431,2023-01-27,Maria Oliveira,Camiseta,Roupas,3,41.78,RJ
7432,2020-01-11,Carlos Pereira,Perfume,Beleza,2,232.44,SP
7433,2021-10-28,Ana Silva,Fone X,Eletrônicos,3,158.73,BA
7434,2023-02-07,Ana Silva,Perfume,Eletrônicos,3,207.6,RS
7435,2024-08-25,Desconhecido,Shampoo,Beleza,1,17.27,SP
7436,2024-05-14,Maria Oliveira,Vassoura,Casa,2,27.01,SP
7437,2021-01-03,Maria Oliveira,Perfume,Beleza,409,185.36,RJ
7438,2025-09-24,Desconhecido,Panela,Casa,80,122.93,RJ
7439,2023-02-10,Ana Silva,Cortina,Casa,5,245.77,PR
7440,2025-07-06,Maria Oliveira,Panela,Casa,4,119.66,
7441,2021-08-27,Carlos Pereira,Camiseta,Roupas,437,46.96,
7442,2021-12-28,João Souza,Jaqueta,Roupas,3,286.82,PR
7443,2022-03-09,Maria Oliveira,Camiseta,Roupas,2,42.96,BA
7444,2020-11-08,Desconhecido,Perfume,Eletrônicos,2,252.03,RS
7445,2021-12-03,Ana Silva,Laptop A,Eletrônicos,83,3765.14,PR
7446,2020-04-14,Desconhecido,Perfume,Eletrônicos,7,242.11,MG
7447,2024-12-25,Maria Oliveira,Cortina,Casa,5,201.4,RJ
7448,2022-06-29,Ana Silva,Panela,Casa,2,103.6,RJ
7449,2025-02-07,Maria Oliveira,Jaqueta,Roupas,3,313.73,RS
7450,2020-09-27,Mariana Alves,Vassoura,Casa,3,22.07,SP
7451,2023-04-13,João Souza,Shampoo,Eletrônicos,3,22.1,BA
7452,2020-10-22,Desconhecido,Fone X,Eletrônicos,4,152.42,BA
7453,2023-12-21,Ana Silva,Cortina,Casa,3,188.94,BA
7454,2020-01-15,João Souza,Vassoura,Casa,3,25.16,MG
7455,2021-11-11,Ana Silva,Camiseta,Roupas,376,40.85,BA
7456,2022-07-22,Maria Oliveira,Shampoo,Beleza,4,20.13,RJ
7457,2023-04-24,Ana Silva,Jaqueta,Roupas,3,325.54,RS
7458,2021-11-22,Ana Silva,Smartwatch Z,Eletrônicos,2,848.01,RJ
7459,2024-06-15,João Souza,Panela,Casa,3,114.44,BA
7460,2023-02-27,Ana Silva,Shampoo,Beleza,4,21.09,BA
7461,2024-05-28,Maria Oliveira,Jaqueta,Roupas,4,322.05,PR
7462,2022-12-25,Desconhecido,Cortina,Casa,1,205.98,RS
7463,2020-03-19,João Souza,Perfume,Eletrônicos,3,218.67,PR
7464,2022-11-09,Maria Oliveira,Cortina,Casa,4,222.79,PR
7465,2022-10-03,Mariana Alves,Shampoo,Beleza,5,21.05,BA
7466,2023-07-31,Maria Oliveira,Perfume,Eletrônicos,3,233.42,PR
7467,2025-09-24,Desconhecido,Carregador Y,Eletrônicos,238,40.85,PR
7468,2020-04-23,Ana Silva,Panela,Casa,3,132.3,RJ
7469,2025-03-26,João Souza,Fone X,Eletrônicos,4,153.55,PR
7470,2020-07-31,Maria Oliveira,Calça Jeans,Roupas,2,127.8,BA
7471,2022-08-06,Desconhecido,Smartwatch Z,Eletrônicos,1,736.14,SP
7472,2025-06-07,Desconhecido,Shampoo,Eletrônicos,2,18.46,RJ
7473,2022-11-15,Carlos Pereira,Vassoura,Casa,3,28.74,BA
7474,2023-08-02,Maria Oliveira,Perfume,Beleza,7,220.84,RS
7475,2022-02-05,Maria Oliveira,Jaqueta,Roupas,4,320.15,MG
7476,2024-07-16,Ana Silva,Panela,Casa,3,126.06,RJ
7477,2024-05-31,Desconhecido,Perfume,Eletrônicos,381,227.29,
7478,2025-04-08,Ana Silva,Fone X,Eletrônicos,3,148.06,BA
7479,2021-03-08,João Souza,Vassoura,Casa,381,23.2,PR
7480,2022-05-13,Maria Oliveira,Carregador Y,Eletrônicos,437,40.85,SP
7481,2023-06-07,Mariana Alves,Calça Jeans,Roupas,3,107.61,SP
7482,2024-07-05,João Souza,Vassoura,Casa,4,22.02,RS
7483,2023-07-09,Carlos Pereira,Camiseta,Roupas,3,39.01,RS
7484,2024-10-29,Mariana Alves,Jaqueta,Roupas,341,301.1,SP
7485,2022-06-07,Carlos Pereira,Calça Jeans,Roupas,1,104.63,BA
7486,2020-11-10,Maria Oliveira,Carregador Y,Eletrônicos,5,34.17,
7487,2020-10-01,Maria Oliveira,Calça Jeans,Roupas,3,127.23,MG
7488,2023-01-01,Mariana Alves,Panela,Casa,4,130.04,RS
7489,2022-06-20,João Souza,Perfume,Beleza,1,262.85,RJ
7490,2024-02-10,Desconhecido,Panela,Casa,4,105.83,BA
7491,2023-11-17,João Souza,Perfume,Beleza,1,202.39,RJ
7492,2023-04-03,Ana Silva,Carregador Y,Eletrônicos,3,37.7,PR
7493,2025-06-25,Carlos Pereira,Calça Jeans,Roupas,2,114.14,RS
7494,2025-06-27,Desconhecido,Perfume,Beleza,4,184.03,
7495,2025-03-12,Maria Oliveira,Shampoo,Beleza,437,18.85,PR
7496,2024-04-09,Mariana Alves,Carregador Y,Eletrônicos,5,36.58,MG
7497,2024-05-13,Mariana Alves,Cortina,Casa,4,199.87,RJ
7498,2024-04-25,Ana Silva,Shampoo,Beleza,3,18.7,RS
7499,2022-10-24,Maria Oliveira,Panela,Casa,3,119.58,MG
7500,2021-01-30,Mariana Alves,Perfume,Eletrônicos,2,213.81,RS
7501,2021-03-24,Maria Oliveira,Vassoura,Casa,6,24.43,PR
7502,2023-02-12,Ana Silva,Vassoura,Casa,430,25.15,SP
7503,2021-02-03,Desconhecido,Panela,Casa,2,120.6,PR
7504,2024-10-04,Carlos Pereira,Jaqueta,Roupas,3,286.99,BA
7505,2022-01-11,Carlos Pereira,Calça Jeans,Roupas,4,121.21,RS
7506,2020-10-14,Ana Silva,Jaqueta,Roupas,5,303.49,
7507,2023-09-21,Mariana Alves,Cortina,Casa,1,204.17,SP
7508,2021-08-18,Maria Oliveira,Vassoura,Casa,3,24.09,SP
7509,2020-09-30,Mariana Alves,Laptop A,Eletrônicos,3,3765.14,
7510,2025-07-02,Desconhecido,Carregador Y,Eletrônicos,3,35.26,PR
7511,2020-09-19,Ana Silva,Perfume,Beleza,3,199.35,SP
7512,2023-11-25,Maria Oliveira,Calça Jeans,Roupas,3,134.1,RS
7513,2022-07-18,Desconhecido,Camiseta,Roupas,3,39.46,BA
7514,2024-09-01,Ana Silva,Cortina,Casa,3,177.86,MG
7515,2024-10-07,Ana Silva,Panela,Casa,1,135.45,MG
7516,2022-11-12,Mariana Alves,Carregador Y,Eletrônicos,3,41.22,RS
7517,2023-06-05,Ana Silva,Perfume,Eletrônicos,3,184.72,SP
7518,2024-12-25,Carlos Pereira,Shampoo,Eletrônicos,5,22.43,RJ
7519,2021-05-18,Desconhecido,Cortina,Casa,5,202.62,RS
7520,2020-06-14,Mariana Alves,Panela,Casa,1,125.59,PR
7521,2024-08-10,João Souza,Vassoura,Casa,1,21.63,PR
7522,2023-09-14,João Souza,Panela,Casa,4,125.39,RS
7523,2022-12-31,Mariana Alves,Vassoura,Casa,2,20.22,
7524,2021-09-03,Ana Silva,Perfume,Beleza,3,219.5,RS
7525,2022-09-03,Carlos Pereira,Perfume,Beleza,2,235.96,RJ
7526,2024-12-29,Mariana Alves,Vassoura,Casa,3,21.49,RS
7527,2022-09-23,Ana Silva,Perfume,Eletrônicos,4,238.84,RJ
7528,2021-08-08,Desconhecido,Shampoo,Beleza,436,21.32,RS
7529,2024-10-27,Carlos Pereira,Carregador Y,Eletrônicos,3,38.93,RJ
7530,2024-07-01,Desconhecido,Smartwatch Z,Eletrônicos,5,730.09,RJ
7531,2022-07-08,Maria Oliveira,Shampoo,Eletrônicos,7,18.36,MG
7532,2024-03-24,Ana Silva,Camiseta,Roupas,5,48.45,RJ
7533,2021-11-02,Desconhecido,Cortina,Casa,3,212.07,BA
7534,2023-12-13,Carlos Pereira,Perfume,Eletrônicos,3,228.22,SP
7535,2021-09-29,Mariana Alves,Panela,Casa,4,138.03,BA
7536,2024-10-27,Desconhecido,Camiseta,Roupas,1,764.22,MG
7537,2023-04-25,Desconhecido,Panela,Casa,2,115.13,PR
7538,2020-04-06,João Souza,Vassoura,Casa,1,25.77,PR
7539,2021-02-16,Desconhecido,Cortina,Casa,164,210.66,MG
7540,2021-07-08,Carlos Pereira,Shampoo,Eletrônicos,3,17.52,RS
7541,2023-11-25,João Souza,Smartwatch Z,Eletrônicos,5,663.94,PR
7542,2022-08-08,Maria Oliveira,Cortina,Casa,3,194.69,MG
7543,2023-01-22,João Souza,Calça Jeans,Roupas,3,105.36,SP
7544,2023-04-03,Carlos Pereira,Panela,Casa,1,129.3,PR
7545,2020-07-02,Carlos Pereira,Shampoo,Beleza,2,19.91,MG
7546,2021-03-16,Desconhecido,Camiseta,Roupas,3,52.78,PR
7547,2022-01-26,Ana Silva,Calça Jeans,Roupas,101,127.56,SP
7548,2025-04-14,Ana Silva,Laptop A,Eletrônicos,2,3765.14,RS
7549,2020-08-15,Carlos Pereira,Cortina,Casa,3,233.4,MG
7550,2023-08-15,Desconhecido,Perfume,Eletrônicos,3,228.9,RJ
7551,2022-01-02,João Souza,Shampoo,Beleza,3,20.67,RS
7552,2024-08-14,João Souza,Camiseta,Roupas,4,37.92,RS
7553,2021-11-13,Ana Silva,Vassoura,Casa,1,23.74,PR
7554,2020-02-19,Mariana Alves,Laptop A,Eletrônicos,3,3609.48,BA
7555,2020-05-11,Carlos Pereira,Camiseta,Roupas,2,41.73,SP
7556,2022-04-07,Carlos Pereira,Vassoura,Casa,2,26.11,BA
7557,2024-04-25,Maria Oliveira,Calça Jeans,Roupas,3,107.72,SP
7558,2024-08-01,Maria Oliveira,Fone X,Eletrônicos,2,150.05,BA
7559,2020-02-15,Desconhecido,Calça Jeans,Roupas,4,113.43,SP
7560,2024-01-31,Mariana Alves,Camiseta,Roupas,1,47.58,BA
7561,2024-06-20,Maria Oliveira,Camiseta,Roupas,163,45.86,SP
7562,2022-02-21,Desconhecido,Perfume,Beleza,1,220.96,PR
7563,2021-12-10,Mariana Alves,Vassoura,Casa,3,22.96,SP
7564,2024-06-22,Maria Oliveira,Panela,Casa,2,103.22,SP
7565,2024-04-17,Maria Oliveira,Perfume,Beleza,1,235.36,SP
7566,2024-02-08,Carlos Pereira,Perfume,Beleza,2,208.26,RS
7567,2024-01-27,Mariana Alves,Calça Jeans,Roupas,3,126.62,BA
7568,2022-10-22,João Souza,Laptop A,Eletrônicos,3,3270.84,BA
7569,2022-03-21,Maria Oliveira,Jaqueta,Roupas,1,315.22,PR
7570,2020-03-22,Mariana Alves,Cortina,Casa,3,211.81,RS
7571,2021-10-15,João Souza,Calça Jeans,Roupas,2,115.78,RS
7572,2020-12-31,Maria Oliveira,Perfume,Beleza,2,202.23,SP
7573,2023-08-03,Desconhecido,Cortina,Casa,3,206.33,RJ
7574,2021-09-11,João Souza,Perfume,Beleza,3,260.78,RS
7575,2025-01-15,Desconhecido,Shampoo,Beleza,3,17.15,SP
7576,2021-03-15,Mariana Alves,Laptop A,Eletrônicos,6,3246.3,PR
7577,2024-12-18,Mariana Alves,Vassoura,Casa,4,22.52,RJ
7578,2020-06-27,João Souza,Cortina,Casa,3,246.57,BA
7579,2021-05-04,Carlos Pereira,Panela,Casa,2,3765.14,BA
7580,2022-10-19,Desconhecido,Shampoo,Eletrônicos,2,20.05,MG
7581,2020-02-18,Desconhecido,Panela,Casa,330,110.8,BA
7582,2021-05-09,Ana Silva,Camiseta,Roupas,2,47.51,RJ
7583,2020-04-13,Ana Silva,Vassoura,Casa,4,20.2,SP
7584,2020-07-16,Carlos Pereira,Calça Jeans,Roupas,6,130.21,PR
7585,2024-11-04,Desconhecido,Fone X,Eletrônicos,2,162.84,RS
7586,2022-08-24,Ana Silva,Vassoura,Casa,4,19.19,MG
7587,2023-05-27,Ana Silva,Fone X,Eletrônicos,2,146.6,SP
7588,2023-05-04,Carlos Pereira,Cortina,Casa,2,193.36,SP
7589,2025-09-02,João Souza,Perfume,Beleza,2,244.95,PR
7590,2022-02-17,João Souza,Perfume,Eletrônicos,3,204.2,
7591,2022-12-31,Mariana Alves,Jaqueta,Roupas,4,292.84,SP
7592,2021-06-12,Ana Silva,Shampoo,Beleza,4,17.21,SP
7593,2022-09-29,Ana Silva,Jaqueta,Roupas,6,320.13,MG
7594,2024-02-22,Desconhecido,Calça Jeans,Roupas,3,113.5,RS
7595,2021-06-05,Carlos Pereira,Calça Jeans,Roupas,3,121.96,
7596,2025-09-29,João Souza,Perfume,Eletrônicos,5,242.2,PR
7597,2023-11-15,Maria Oliveira,Jaqueta,Roupas,5,284.87,PR
7598,2024-06-10,Desconhecido,Smartwatch Z,Eletrônicos,1,734.81,RJ
7599,2023-12-11,Mariana Alves,Panela,Casa,4,109.12,RS
7600,2023-08-15,João Souza,Laptop A,Eletrônicos,2,3765.14,SP
7601,2025-04-16,Maria Oliveira,Cortina,Casa,6,212.78,MG
7602,2022-11-09,João Souza,Panela,Casa,3,119.23,RJ
7603,2024-01-31,Carlos Pereira,Calça Jeans,Roupas,4,132.06,BA
7604,2024-06-13,Mariana Alves,Perfume,Eletrônicos,3,200.61,
7605,2025-08-26,Mariana Alves,Calça Jeans,Roupas,2,106.77,SP
7606,2022-06-17,Maria Oliveira,Perfume,Beleza,3,206.65,
7607,2021-07-30,Mariana Alves,Cortina,Casa,5,244.04,PR
7608,2025-09-19,Mariana Alves,Fone X,Eletrônicos,2,169.3,MG
7609,2024-04-18,Carlos Pereira,Shampoo,Beleza,2,17.71,SP
7610,2024-02-26,João Souza,Cortina,Casa,3,208.92,RS
7611,2021-10-30,João Souza,Vassoura,Casa,3,33.68,RJ
7612,2020-12-05,Carlos Pereira,Camiseta,Roupas,2,43.68,RJ
7613,2021-05-17,Mariana Alves,Perfume,Beleza,4,212.28,MG
7614,2025-04-10,João Souza,Fone X,Eletrônicos,2,165.74,SP
7615,2025-04-02,Ana Silva,Shampoo,Beleza,3,20.87,MG
7616,2021-06-16,Maria Oliveira,Shampoo,Eletrônicos,1,20.07,RS
7617,2024-05-02,Maria Oliveira,Panela,Casa,1,102.44,RS
7618,2024-02-03,Maria Oliveira,Carregador Y,Eletrônicos,3,41.73,RS
7619,2022-10-07,Ana Silva,Camiseta,Roupas,5,44.24,RJ
7620,2021-05-21,Desconhecido,Cortina,Casa,1,216.28,
7621,2020-07-23,Carlos Pereira,Perfume,Beleza,2,221.63,RS
7622,2022-11-18,Carlos Pereira,Shampoo,Beleza,2,20.33,RS
7623,2020-07-30,Ana Silva,Shampoo,Beleza,437,19.77,RJ
7624,2020-01-07,Mariana Alves,Camiseta,Roupas,3,44.17,RS
7625,2025-04-02,Carlos Pereira,Shampoo,Eletrônicos,1,20.66,PR
7626,2025-04-01,Desconhecido,Vassoura,Casa,2,27.41,RS
7627,2023-11-17,João Souza,Camiseta,Roupas,1,50.81,SP
7628,2023-08-22,Mariana Alves,Jaqueta,Roupas,5,310.13,SP
7629,2021-07-02,João Souza,Calça Jeans,Roupas,2,115.43,BA
7630,2025-01-21,Carlos Pereira,Cortina,Casa,2,177.63,MG
7631,2024-12-31,Ana Silva,Fone X,Eletrônicos,4,158.15,PR
7632,2023-11-11,Ana Silva,Carregador Y,Eletrônicos,1,36.78,BA
7633,2023-06-19,Ana Silva,Jaqueta,Roupas,199,279.46,MG
7634,2022-02-15,Mariana Alves,Vassoura,Casa,4,28.36,RS
7635,2025-06-26,João Souza,Perfume,Eletrônicos,3,260.42,BA
7636,2023-09-18,Maria Oliveira,Perfume,Beleza,3,235.87,BA
7637,2025-04-28,Carlos Pereira,Shampoo,Beleza,1,22.39,PR
7638,2021-12-28,João Souza,Fone X,Eletrônicos,3,147.57,SP
7639,2023-07-23,Carlos Pereira,Smartwatch Z,Eletrônicos,2,745.01,RS
7640,2025-04-26,Carlos Pereira,Vassoura,Casa,3,22.97,BA
7641,2020-06-10,João Souza,Vassoura,Casa,4,26.52,SP
7642,2022-07-09,Mariana Alves,Jaqueta,Roupas,7,313.13,MG
7643,2021-07-07,Ana Silva,Cortina,Casa,3,227.37,RS
7644,2024-11-29,João Souza,Perfume,Beleza,4,229.56,PR
7645,2020-07-30,Mariana Alves,Calça Jeans,Roupas,3,102.19,RJ
7646,2025-07-17,Mariana Alves,Panela,Casa,2,117.27,MG
7647,2022-03-16,Maria Oliveira,Jaqueta,Roupas,3,251.45,PR
7648,2025-07-14,Mariana Alves,Smartwatch Z,Eletrônicos,5,889.3,BA
7649,2021-09-21,Ana Silva,Shampoo,Eletrônicos,3,18.36,SP
7650,2020-05-03,Desconhecido,Camiseta,Roupas,3,41.46,BA
7651,2024-07-28,Mariana Alves,Perfume,Eletrônicos,5,231.29,SP
7652,2023-08-02,Maria Oliveira,Cortina,Casa,4,226.36,PR
7653,2023-10-25,Maria Oliveira,Shampoo,Beleza,1,21.86,PR
7654,2024-06-16,Ana Silva,Shampoo,Beleza,3,19.91,PR
7655,2025-09-25,Ana Silva,Jaqueta,Roupas,1,314.69,MG
7656,2025-06-04,Maria Oliveira,Laptop A,Eletrônicos,1,3290.2,BA
7657,2023-04-15,Carlos Pereira,Jaqueta,Roupas,1,280.49,PR
7658,2021-06-10,Mariana Alves,Camiseta,Roupas,3,47.77,MG
7659,2021-04-15,Ana Silva,Perfume,Beleza,2,205.87,SP
7660,2023-09-21,João Souza,Shampoo,Beleza,5,21.44,
7661,2022-11-14,João Souza,Camiseta,Roupas,2,51.3,MG
7662,2025-03-12,Desconhecido,Vassoura,Casa,3,28.55,BA
7663,2025-07-31,João Souza,Jaqueta,Roupas,2,335.92,RS
7664,2021-06-16,Maria Oliveira,Cortina,Casa,1,213.34,MG
7665,2020-07-15,Desconhecido,Fone X,Eletrônicos,4,175.4,RJ
7666,2024-11-27,Maria Oliveira,Perfume,Eletrônicos,4,190.04,BA
7667,2020-11-03,Mariana Alves,Perfume,Eletrônicos,2,224.65,SP
7668,2020-05-24,Maria Oliveira,Cortina,Casa,2,208.99,RS
7669,2024-08-15,Desconhecido,Calça Jeans,Roupas,1,145.39,SP
7670,2021-04-01,Ana Silva,Carregador Y,Eletrônicos,4,41.82,RS
7671,2022-08-01,Carlos Pereira,Vassoura,Casa,3,22.99,PR
7672,2022-09-30,João Souza,Carregador Y,Eletrônicos,1,36.88,RS
7673,2022-03-18,Mariana Alves,Jaqueta,Roupas,4,236.3,SP
7674,2024-01-24,Mariana Alves,Vassoura,Casa,7,26.37,RS
7675,2024-04-04,João Souza,Jaqueta,Roupas,437,268.4,SP
7676,2025-04-27,Desconhecido,Perfume,Eletrônicos,2,217.18,SP
7677,2022-07-06,Carlos Pereira,Cortina,Casa,4,219.76,RS
7678,2024-08-27,João Souza,Perfume,Beleza,6,265.7,SP
7679,2022-12-02,Desconhecido,Vassoura,Casa,3,19.41,RJ
7680,2021-03-15,João Souza,Cortina,Casa,5,191.97,MG
7681,2023-05-06,João Souza,Shampoo,Beleza,3,20.05,PR
7682,2023-07-28,Desconhecido,Perfume,Beleza,2,183.16,MG
7683,2024-06-30,Ana Silva,Perfume,Eletrônicos,5,267.47,RJ
7684,2024-05-16,Desconhecido,Fone X,Eletrônicos,3,136.31,MG
7685,2020-12-11,Maria Oliveira,Perfume,Eletrônicos,2,207.48,BA
7686,2025-03-08,Maria Oliveira,Panela,Casa,1,113.45,SP
7687,2022-04-17,João Souza,Vassoura,Casa,5,24.82,PR
7688,2022-06-10,Maria Oliveira,Smartwatch Z,Eletrônicos,2,807.85,PR
7689,2021-10-30,Mariana Alves,Cortina,Casa,3,202.03,BA
7690,2025-02-03,Desconhecido,Perfume,Eletrônicos,275,208.78,MG
7691,2023-05-06,Carlos Pereira,Laptop A,Eletrônicos,3,2935.62,RS
7692,2024-04-22,Maria Oliveira,Jaqueta,Roupas,4,346.51,BA
7693,2022-01-19,Ana Silva,Shampoo,Eletrônicos,4,20.77,PR
7694,2022-10-09,Desconhecido,Laptop A,Eletrônicos,4,2982.5,SP
7695,2024-05-20,Carlos Pereira,Calça Jeans,Roupas,5,136.19,SP
7696,2021-10-03,João Souza,Vassoura,Casa,4,21.63,
7697,2023-03-22,Maria Oliveira,Cortina,Casa,4,162.36,SP
7698,2021-07-08,Mariana Alves,Camiseta,Roupas,3,45.14,RS
7699,2024-03-13,Desconhecido,Perfume,Beleza,3,210.14,RS
7700,2024-08-21,Carlos Pereira,Vassoura,Casa,4,23.96,MG
7701,2023-10-08,João Souza,Jaqueta,Roupas,2,272.15,MG
7702,2024-01-20,Desconhecido,Cortina,Casa,8,180.3,BA
7703,2025-07-01,Carlos Pereira,Camiseta,Roupas,2,46.94,RS
7704,2021-09-11,Mariana Alves,Laptop A,Eletrônicos,3,2773.99,RS
7705,2022-08-22,João Souza,Cortina,Casa,437,205.43,BA
7706,2025-08-01,Maria Oliveira,Calça Jeans,Roupas,2,100.58,RS
7707,2024-08-06,Carlos Pereira,Smartwatch Z,Eletrônicos,3,749.86,BA
7708,2023-06-22,Maria Oliveira,Cortina,Casa,70,198.85,PR
7709,2024-01-14,Ana Silva,Vassoura,Casa,2,25.8,SP
7710,2022-10-02,Ana Silva,Carregador Y,Eletrônicos,1,38.77,RS
7711,2020-07-20,Mariana Alves,Cortina,Casa,2,202.15,MG
7712,2023-06-25,Ana Silva,Perfume,Beleza,3,185.47,BA
7713,2021-03-31,Maria Oliveira,Panela,Casa,5,132.34,SP
7714,2020-07-01,Carlos Pereira,Perfume,Beleza,3,249.12,RS
7715,2022-11-30,Carlos Pereira,Panela,Casa,2,129.8,PR
7716,2022-05-18,Mariana Alves,Cortina,Casa,3,170.83,MG
7717,2022-05-03,Desconhecido,Calça Jeans,Roupas,3,130.46,RS
7718,2023-09-15,João Souza,Calça Jeans,Roupas,2,147.75,
7719,2024-12-24,Maria Oliveira,Perfume,Beleza,4,188.67,RJ
7720,2022-03-24,Mariana Alves,Laptop A,Eletrônicos,2,3765.14,RS
7721,2024-10-28,Mariana Alves,Fone X,Eletrônicos,3,164.63,MG
7722,2020-01-03,João Souza,Cortina,Casa,4,197.95,RJ
7723,2025-08-04,Maria Oliveira,Camiseta,Roupas,2,46.27,MG
7724,2021-11-05,Mariana Alves,Camiseta,Roupas,5,48.25,MG
7725,2020-01-16,Carlos Pereira,Smartwatch Z,Eletrônicos,3,747.82,SP
7726,2025-12-05,João Souza,Shampoo,Beleza,2,20.0,RJ
7727,2023-12-26,Carlos Pereira,Calça Jeans,Roupas,1,120.63,MG
